"DZ_CODE","unmarriedPCTZscore","livingalonePCTZscore","rentedPCTZscore","movedPCTZscore","SFI","LAname"
"S01004945",0.05,-0.177626199357355,-0.0358364070646663,0.080387854872107,-0.80201028311541,"North Lanarkshire"
"S01001423",-0.04,0.195773021757271,0.406017613172835,-0.577714884634242,-1.05153448995611,"East Dunbartonshire"
"S01001424",0.88,1.1320608155188,-0.152135511326824,0.388282023440715,-0.614837713218447,"East Dunbartonshire"
"S01001425",-0.25,-0.0357122364753116,-0.0651294286974388,-0.588825836171457,-0.925997701826776,"East Dunbartonshire"
"S01001426",0.16,0.335202027662035,-0.320494748152975,-0.699529411371863,-0.690479879723054,"East Dunbartonshire"
"S01001427",-1.09,-0.856453175816491,-0.535747180022672,-0.697487822594368,-0.720489897211931,"East Dunbartonshire"
"S01001428",0.35,0.663531921667527,-0.257455111015974,-0.457278412018541,0.0404140751565046,"East Dunbartonshire"
"S01001429",0.94,1.23972313422469,0.149675878827159,0.0633793745623162,-0.127907458344901,"East Dunbartonshire"
"S01001430",-0.87,-0.395782523367871,-0.702151803163834,-0.903169770551836,-0.492147550616783,"East Dunbartonshire"
"S01001431",-1,-0.601852649259732,-0.529693303019514,-0.610654856685469,0.0372032729298484,"East Dunbartonshire"
"S01001432",-0.78,-0.558101030174411,-0.681271797164153,-0.991257355175541,-0.842448131043022,"East Dunbartonshire"
"S01001433",-1.26,-0.802508742399983,-0.940221367274643,-1.28248636168735,0.72126326552591,"East Dunbartonshire"
"S01001434",-0.86,-0.438614251553914,-0.768410336091309,-0.716087659592562,-0.518997229991618,"East Dunbartonshire"
"S01001435",-0.91,-0.636833306971816,-0.727691404284792,-0.656852455283194,0.174549965136442,"East Dunbartonshire"
"S01001436",-0.97,-0.81642580720861,-1.01570965294604,-0.445019564152162,-0.232130551217147,"East Dunbartonshire"
"S01001437",-1.15,-0.744059452243085,-0.540972513413698,-0.779054594499076,-1.28643022483531,"East Dunbartonshire"
"S01001438",-1.48,-0.998818559009472,-0.813536462996838,-0.808556597545059,0.0602267452664653,"East Dunbartonshire"
"S01001439",-0.97,-0.393115085946217,-0.746568109052775,-0.849479164285013,-0.748674569870735,"East Dunbartonshire"
"S01001440",-0.78,-0.433450190893591,-0.863577090276817,-0.944925885819017,-1.18951891146357,"East Dunbartonshire"
"S01001441",-1.02,-0.538166860531986,-0.913252932978864,-0.75177504194191,0.338090400606698,"East Dunbartonshire"
"S01001442",-1.23,-0.873899913952886,-0.829303218887244,-0.97599339491418,0.182161258434882,"East Dunbartonshire"
"S01001443",-1.07,-0.906931506665483,-0.521825883641385,-0.741631069437566,-0.458779619508268,"East Dunbartonshire"
"S01001444",-0.42,-0.101735327541361,-0.06495295820971,-0.868685346414226,-0.978233901842166,"East Dunbartonshire"
"S01001445",-0.89,-0.8548577016945,-0.813536462996838,-0.344534731179749,-0.282716775544721,"East Dunbartonshire"
"S01001446",-1.42,-0.979360100506998,-1.01418771170267,-1.11994528446282,-0.112712396098756,"East Dunbartonshire"
"S01001447",-0.76,-0.644497709885696,-0.0292150106493694,-0.124945036750541,-0.681227099427618,"East Dunbartonshire"
"S01001448",-0.45,-0.0438668839948494,-0.0285176848433137,-0.948407402216228,-0.524479826182118,"East Dunbartonshire"
"S01001449",-1.24,-0.595449973296026,-0.756407132610962,-0.188273856370643,-0.554839950771612,"East Dunbartonshire"
"S01001450",-0.78,-0.249105220384332,-0.592015924421811,-0.705555691068573,-1.41906245364668,"East Dunbartonshire"
"S01001451",-1.28,-1.16952990689177,-0.578490300139591,-0.487446752647647,-0.80816965227736,"East Dunbartonshire"
"S01001452",-1.06,-0.727750165403206,-0.716718727607312,-0.385344688723785,0.861271499475748,"East Dunbartonshire"
"S01001453",-1.43,-1.02966083467872,-0.829567286285735,-0.79232402877298,-1.12336975487435,"East Dunbartonshire"
"S01001454",-1.23,-0.928216078112395,-0.630658518372179,-0.797301833866789,-0.892971283924162,"East Dunbartonshire"
"S01001455",-0.79,-0.50984763677806,-0.724654607557274,-0.884071392981461,0.063462073899486,"East Dunbartonshire"
"S01001456",-1.06,-0.854339265581201,-0.579372637868683,-0.302613611425355,-1.16745160915451,"East Dunbartonshire"
"S01001457",-1.19,-0.79211198363076,-0.464357745198549,-0.489307635417388,-0.534156669664197,"East Dunbartonshire"
"S01001458",-0.76,-0.461510917270664,-0.433401166928081,-0.588243547250569,-1.35169197914071,"East Dunbartonshire"
"S01001459",-1.8,-1.40438234791047,-0.885463617342917,-0.590376719281853,-0.684508703700513,"East Dunbartonshire"
"S01001460",-1.15,-0.833905435568615,-0.853910388317024,-0.89074451425023,-0.914227783356169,"East Dunbartonshire"
"S01001461",-1.29,-0.784928588487068,-0.81510119407384,-1.02112583816273,-0.711330590664539,"East Dunbartonshire"
"S01001462",-1.36,-0.807530363722683,-0.67741830970803,-0.540102197596054,-0.292311175246092,"East Dunbartonshire"
"S01001463",-0.94,-0.454226836065936,-0.623182949349635,-0.727873947852319,-0.120023523193226,"East Dunbartonshire"
"S01001464",-1.1,-0.758348825218764,-0.14759436772497,-0.580150193908847,-0.424305416073374,"East Dunbartonshire"
"S01001465",-1.4,-1.06639863619706,-0.58200081110445,-0.419575092424411,-0.620564759089268,"East Dunbartonshire"
"S01001466",-1.25,-0.798510950745628,-0.836485852126207,-0.722121461628931,0.0462137200191553,"East Dunbartonshire"
"S01001467",-1.29,-1.02116083097264,-0.899876088495722,-0.803987616118049,-1.23488709499519,"East Dunbartonshire"
"S01001468",-1.29,-0.923959163823012,-0.742210297366163,-0.535532868458525,-0.847560174172665,"East Dunbartonshire"
"S01001469",-1.05,-0.58044627769009,-0.466836762935299,-0.632713358386867,-0.920364136365064,"East Dunbartonshire"
"S01001470",-1.54,-1.19800607244981,-0.779481963023426,-0.387144195817536,-0.657352795387268,"East Dunbartonshire"
"S01001471",-1.4,-1.03398402545629,-0.474795714616443,-0.618895573604906,-0.259239823448904,"East Dunbartonshire"
"S01001472",-1.38,-0.782813487961739,-0.749972235507058,-0.841941443908933,-0.146991977679839,"East Dunbartonshire"
"S01001473",-0.82,-0.416930032605083,-0.280010844525289,-0.524252689241018,-0.588469774531947,"East Dunbartonshire"
"S01001474",-0.58,-0.432933354704232,-0.602557833708491,-0.420041536172992,-0.723452903144137,"East Dunbartonshire"
"S01001475",-1.27,-0.864362363771657,-0.548484107557833,-0.678035744396297,-0.661998960207873,"East Dunbartonshire"
"S01001476",-1.5,-1.17734168791233,-0.889210095255317,-0.788474704858065,-0.951589553435464,"East Dunbartonshire"
"S01001477",-1.23,-0.842399399609305,-0.799520943207116,-0.867096032118495,-1.21967366982293,"East Dunbartonshire"
"S01001478",-1.84,-1.21138509788364,-1.03236614001108,-0.762448911587183,-0.466531802088781,"East Dunbartonshire"
"S01001479",-0.66,-0.364174934769205,-0.336619470152139,-0.507068253522826,-0.380675974333731,"East Dunbartonshire"
"S01001480",-1.38,-1.10579465595051,-0.580641566870832,-1.18708447725535,-1.00449596559453,"East Dunbartonshire"
"S01001481",-1.2,-0.671610475493669,-0.775207126110602,-1.00150505389684,-0.72870896223804,"East Dunbartonshire"
"S01001482",0.68,0.834093975720111,-0.463771491004048,-0.600947911974719,0.231647598721776,"East Dunbartonshire"
"S01001483",-1.82,-1.39252562171182,-0.851187804537209,-0.161498707004431,-1.07930699748757,"East Dunbartonshire"
"S01001484",-1.67,-1.54107153800749,-0.914663593136639,-0.849520730208162,-0.680744939368996,"East Dunbartonshire"
"S01001485",-1.23,-0.820697381555811,-0.517023340348277,-0.599236668933222,-0.756685306427322,"East Dunbartonshire"
"S01001486",-1.22,-0.475022113034869,-0.912298329619085,-0.425940575282082,0.349679378221339,"East Dunbartonshire"
"S01001487",0.01,0.315478345732124,-0.664586100859106,-0.629776070702536,-0.529064781080821,"East Dunbartonshire"
"S01001488",-1.27,-0.77171187629686,-0.871992454175419,-0.615068903362853,-0.519684944568781,"East Dunbartonshire"
"S01001489",-0.29,-0.562723842757011,-0.735078745743606,-0.342673335852899,-0.0914063635026777,"East Dunbartonshire"
"S01001490",0.79,0.702908243264929,0.80707786675568,-0.105778336836179,-0.286616949912684,"East Dunbartonshire"
"S01001491",-1.44,-1.22388653799451,-0.813536462996838,-0.247085211127011,0.267275616743271,"East Dunbartonshire"
"S01001492",0.56,0.742579694293245,-0.181355860578005,-0.216249322470674,-0.536405566183014,"East Dunbartonshire"
"S01001493",-0.98,-0.709386749180279,-0.769276926818769,-1.02289777844528,0.144976610166575,"East Dunbartonshire"
"S01001494",0.48,0.491703861995828,-0.17717576090606,-0.518008001388106,-0.610781553716904,"East Dunbartonshire"
"S01001495",-1.65,-1.14650863173132,-0.72607118912113,-0.688730220453398,-0.608940392173964,"East Dunbartonshire"
"S01001496",-1.08,-0.718908432247899,-0.727691404284792,-0.454977520572851,-0.101351189739456,"East Dunbartonshire"
"S01001497",0.95,1.19646156323785,0.470879725085308,-0.272732499955512,-0.722772613241115,"East Dunbartonshire"
"S01001498",-1.4,-1.03201168055298,-0.746012298827733,-0.779952984937511,-0.0181353958354497,"East Dunbartonshire"
"S01001499",-0.72,-0.672282084860492,-0.33732291285123,-0.367159812233239,0.18379770978159,"East Dunbartonshire"
"S01001500",0.45,0.652556187871078,-0.223268539349757,-0.0635023502798049,-0.484748107318388,"East Dunbartonshire"
"S01001501",-1.51,-1.20647657563205,-0.893811111947257,-0.449957393782255,-0.516672272767454,"East Dunbartonshire"
"S01001502",-1,-0.624342947834489,-0.938567333017692,-0.996541627132599,-0.0503351413751706,"East Dunbartonshire"
"S01001503",-0.95,-0.731526122693333,-0.963334096819084,-0.891928855665512,0.193495493409374,"East Dunbartonshire"
"S01001504",0.45,0.426310399245308,-0.150219716369792,-0.35229728151995,0.378017788152743,"East Dunbartonshire"
"S01001505",-1.42,-1.21623708747913,-0.721372692823042,-0.738168288127468,-1.31051415683502,"East Dunbartonshire"
"S01001506",0.82,0.672833945245289,0.980223098107149,0.0627459871801967,-1.25461047442954,"East Dunbartonshire"
"S01001507",-1.55,-1.08702032496631,-0.653872127442182,-0.955548666017678,-1.15506156282298,"East Dunbartonshire"
"S01001508",-1.49,-1.10007798328512,-0.811952532765516,-0.903169770551836,-0.697115851612802,"East Dunbartonshire"
"S01001509",0.34,0.519957066841749,-0.728406634402084,-0.488218900672741,-0.118209829882068,"East Dunbartonshire"
"S01001510",0.08,0.605692037495123,0.431535794872404,-0.0479169539525595,-0.915999767945402,"East Dunbartonshire"
"S01001511",-1.33,-0.943438035970945,-0.893811111947257,-0.897420938602436,-0.740434078691051,"East Dunbartonshire"
"S01001512",1.04,1.21251681941339,-0.505652612845477,-0.00270652034687224,-0.124881126593558,"East Dunbartonshire"
"S01001513",1.78,1.79955100437756,-0.585913445816955,1.30428761474878,-0.558223910633462,"East Dunbartonshire"
"S01001514",-0.57,-0.200796140977624,-0.458538099901911,-0.82955155929765,-1.17076701548209,"East Dunbartonshire"
"S01001515",-1.22,-0.731526122693333,-0.817957364156177,-0.614303524496473,0.0864308489183233,"East Dunbartonshire"
"S01001516",0.25,0.464676632280229,-0.44516659542963,-0.384538866542307,0.10202297317551,"East Dunbartonshire"
"S01001517",0.97,1.49405272700237,-0.30844305281796,-0.314218381080698,-0.61759087211533,"East Dunbartonshire"
"S01001518",0.36,0.578338084050183,-0.593990941100083,-0.637632903030674,-0.19316052938266,"East Dunbartonshire"
"S01001519",-1.2,-0.728581476955144,-0.531394756154045,-0.496766684126998,-1.16939962194164,"East Dunbartonshire"
"S01001520",0,0.0479513271553503,-0.395333337608217,-0.35273592841191,-0.849092386239617,"East Dunbartonshire"
"S01001521",-0.69,-0.145314015325949,-0.482329243490577,-0.512233685186573,-0.612100647495428,"East Dunbartonshire"
"S01001522",0.34,0.787592708358942,-0.512409938315,-0.501735465940319,0.0220634160073541,"East Dunbartonshire"
"S01001523",-1.28,-1.01161322199537,-0.759232788534816,-0.571851155930615,-0.672020763006248,"East Dunbartonshire"
"S01001524",0.45,0.427226663519346,-0.527607450070763,-0.446820481398759,-0.543366157190156,"East Dunbartonshire"
"S01001525",-0.34,-0.183576628245249,-0.884364776792125,-0.831856531585608,-0.719987481760552,"East Dunbartonshire"
"S01001526",-0.64,-0.33489361755269,-0.732682743288385,-0.535563766421885,-0.187386411786915,"East Dunbartonshire"
"S01001527",-0.15,-0.000833904286275099,-0.634303630540196,-0.324241791035136,-0.610884784412724,"East Dunbartonshire"
"S01001528",-1.37,-0.933791885242065,-0.790688619837068,-0.959688582275245,-0.894550905249186,"East Dunbartonshire"
"S01001529",-0.06,0.210614917154676,0.214080781175225,0.031080102053228,-0.0295043382919244,"East Dunbartonshire"
"S01001530",0.14,0.374133637295584,-0.687428433622582,-0.332561629832928,-0.996813355611073,"East Dunbartonshire"
"S01001531",0.17,-0.180161512118235,0.89920573460531,0.0464327432718335,-1.47161648483546,"East Dunbartonshire"
"S01001532",-0.91,-0.450909563415375,-0.391226721964432,-0.400311114767723,-0.161811397668779,"East Dunbartonshire"
"S01001533",-1.42,-1.21654293252364,-0.965331103406546,0.05395479271158,-0.304969064429069,"East Dunbartonshire"
"S01001534",-1.56,-1.15603982434046,-0.985656881467105,-0.77020996653119,-0.465642993535076,"East Dunbartonshire"
"S01001535",-0.82,-0.415293779115021,-0.501964374037912,-0.898237648928403,-0.222408200172118,"East Dunbartonshire"
"S01001536",-0.16,-0.0878049884894764,-0.716718727607312,-0.688574955068905,-0.882016056815142,"East Dunbartonshire"
"S01001537",0.41,0.65362859405817,-0.73181874138366,-1.01217135283164,-0.166663572253786,"East Dunbartonshire"
"S01001538",-1.24,-0.746172691388034,-0.75287956853593,-0.78983354541582,-1.0557579515097,"East Dunbartonshire"
"S01001539",-0.64,-0.765921220829685,-0.712889777620156,-0.171441659911187,-1.15909707087815,"East Dunbartonshire"
"S01001540",-1.32,-0.90846399580966,-0.638856633099503,-0.802258736108939,-0.319543331196497,"East Dunbartonshire"
"S01001541",-1.08,-0.685781811505093,-0.803354691763385,-0.786305888752158,-0.0778556596527306,"East Dunbartonshire"
"S01001542",-0.8,-0.548530363499497,-0.76377801474816,-0.86773684093155,0.00674309820840997,"East Dunbartonshire"
"S01001543",-0.58,-0.436010363402536,-0.63818511516962,-0.655432663787678,-0.834456087331929,"East Dunbartonshire"
"S01001544",-0.14,-0.00635395836303015,-0.665627356587605,-0.716783414689144,-0.348129900188574,"East Dunbartonshire"
"S01001545",-0.6,-0.600596621917569,-0.850419409811895,-0.528271371715546,-0.226439862414481,"East Dunbartonshire"
"S01001546",0.77,0.933104667302295,0.0993364722738864,0.390317418063234,-0.555331340767805,"East Dunbartonshire"
"S01001547",0.45,0.617464757282427,-0.698428223440525,-0.517191775301327,-0.457713114185371,"East Dunbartonshire"
"S01001548",-0.92,-1.17550884747536,-0.488060634085016,-0.605275751355638,-0.30775757640945,"East Dunbartonshire"
"S01001549",-0.52,-0.524811754783406,-0.603989860510361,-0.310603512751748,-0.238118461249342,"East Dunbartonshire"
"S01003025",-0.68,-0.289466088990541,-0.693666885847902,-0.644740656373718,-0.554823006796131,"Glasgow City"
"S01003026",0.25,0.0288998592203104,-0.664586100859106,-0.010862058508607,-1.13769425926051,"Glasgow City"
"S01003027",-0.32,-0.217011460865241,-0.317474421557959,-0.387639586845794,-1.4162365450031,"Glasgow City"
"S01003028",1.87,2.30829081543288,-0.646173141519467,-0.179698868010543,-0.366852702018024,"Glasgow City"
"S01003029",0.78,0.802269079524983,-0.659580391967592,-0.546575314337579,0.210128913341063,"Glasgow City"
"S01003030",0.74,0.902051020131916,-0.778187642219149,-0.655587781306292,-0.263429517084358,"Glasgow City"
"S01003032",1.57,1.84527180805482,-0.907602273091054,-0.552749647484211,-0.153750019841994,"Glasgow City"
"S01003033",1.68,1.72732445404608,-0.615091745231118,-0.159261317136626,-0.740067513899909,"Glasgow City"
"S01003034",-0.17,-0.127847253825244,-0.145143113817868,-0.510198915269402,-1.20844695377591,"Glasgow City"
"S01003035",1.46,1.50331904577186,-0.714102032056244,-0.274139646085716,-0.118911126987377,"Glasgow City"
"S01003036",1.93,2.47173895275628,-0.919134665679948,-0.429692562310067,-1.34825005366198,"Glasgow City"
"S01003037",-1.06,-0.846228469019188,-0.224884631828523,-0.412956256219084,-0.815002974565665,"Glasgow City"
"S01003038",-1.04,-0.576814464865152,-0.315616680993564,-0.762053249189483,0.301796346392695,"Glasgow City"
"S01003039",0.91,1.32616957946495,-0.239449317853378,-0.505746574375615,-0.610580388283095,"Glasgow City"
"S01003040",1.07,1.460271855099,-0.825023312958307,-0.564416284607834,-0.00651097128054639,"Glasgow City"
"S01003041",-0.95,-0.560280826143075,-0.0420083615270009,-0.504606875300131,-0.550848429380014,"Glasgow City"
"S01003042",1.84,1.719345560701,-0.836485852126207,0.0926570912227027,0.174366599514546,"Glasgow City"
"S01003043",2.14,2.70724868155961,-0.851950881651967,2.64686258256348,-0.343483348705897,"Glasgow City"
"S01003044",1.66,1.82273456316699,-0.612314310119753,-0.153136304901411,0.104076531925895,"Glasgow City"
"S01003045",1.05,1.33618203318633,-0.791814535185085,-0.0389683959474288,-0.942021043935225,"Glasgow City"
"S01003046",1.09,0.72990395119101,-0.466836762935299,0.119587943293646,-1.2015018416939,"Glasgow City"
"S01003047",1.8,2.14393450103076,-0.60471389647041,-0.302155521296349,-1.03105214092876,"Glasgow City"
"S01003048",1.54,1.98448467224031,-0.718870232838191,-0.724195708399297,-0.689012636011885,"Glasgow City"
"S01003049",1.49,2.05267383605144,-0.693666885847902,-0.146457989333424,-0.733589527199677,"Glasgow City"
"S01003050",-1,-0.585579616386236,-0.858588116153485,-0.73031539385092,-0.0891949364341367,"Glasgow City"
"S01003051",0.68,0.839564328605748,-0.611482058705654,-0.4782778949631,-0.318015945765535,"Glasgow City"
"S01003052",1.43,1.76210917775865,-0.590562284523991,-0.295669756016613,-0.473012450053258,"Glasgow City"
"S01003053",0.15,0.248927442201618,-0.21269201789186,-0.324863125414442,-0.955477968516842,"Glasgow City"
"S01003054",0.83,0.855767081319641,0.363592161626093,-0.384720597617338,-0.128986049133504,"Glasgow City"
"S01003055",1.16,1.46888344449827,-0.722198976780304,0.0783915509135759,-0.834041778935016,"Glasgow City"
"S01003056",1.59,1.44347082164901,-0.894024428468546,0.737071472865976,0.877661766284884,"Glasgow City"
"S01003057",0.42,0.431571669894808,0.996292639163209,-0.140962249393503,-0.00488478192581771,"Glasgow City"
"S01003058",0.47,-0.0660574508830546,0.0269677361798272,0.283869635660731,-0.0886539285944735,"Glasgow City"
"S01003059",-0.39,0.131997067166085,-0.24096372914891,-0.300822895466514,-0.543780643483717,"Glasgow City"
"S01003060",1.01,1.02591293381552,-0.651268732032462,-0.375094143778811,-0.214946845498796,"Glasgow City"
"S01003061",-1.11,-0.736159945056531,-0.709203195636436,-0.721548840847697,0.424868013336479,"Glasgow City"
"S01003062",0.08,0.17077419607231,-0.482079105412185,0.027057846191844,0.0442951792213236,"Glasgow City"
"S01003063",0.52,0.441045944553244,0.994503248141286,0.0464327432718335,-0.0854255425094844,"Glasgow City"
"S01003064",1.39,1.81881215181483,-0.564197637610115,-0.300001348359949,-0.401583245051201,"Glasgow City"
"S01003065",1.37,1.1842776379937,1.95016000586298,0.973256149928968,0.644897746842337,"Glasgow City"
"S01003066",-0.86,-0.623958730481788,-0.509037716035318,-0.569689295590874,-0.132874496284224,"Glasgow City"
"S01003067",-0.69,-0.189767609844262,-0.752329848670126,-0.951606774192492,0.103666223523948,"Glasgow City"
"S01003068",-0.45,-0.0768332202358819,-0.297849308441663,-0.439465892849101,-0.505547144896238,"Glasgow City"
"S01003069",0.44,0.601782318342818,0.00274138625219355,-0.364694922894363,0.130625996392783,"Glasgow City"
"S01003070",0.56,1.00392485972279,0.15914404138165,-0.0648338746879559,0.424783376725846,"Glasgow City"
"S01003071",-0.79,-0.259551312890764,-0.299864589124633,-0.619128789739311,-1.16976513910452,"Glasgow City"
"S01003072",1.21,1.582064891925,-0.440077653785116,-0.265106697712107,-0.0870968941162742,"Glasgow City"
"S01003073",0.4,0.202946870230775,1.03134365153381,0.367250004598556,-0.231861626591979,"Glasgow City"
"S01003074",-1.04,-0.678436427692384,-0.575526196830921,-0.597702418282369,0.046870256988743,"Glasgow City"
"S01003075",0.39,0.51381363741595,1.55756110822018,0.267353948764294,-0.402882648251566,"Glasgow City"
"S01003076",2.12,2.55399557803865,-0.827907361659902,1.12033380893376,-0.259284242231314,"Glasgow City"
"S01003077",1.48,1.75940561823614,0.177360786136492,0.213356181595689,-0.460376089606849,"Glasgow City"
"S01003078",0.45,0.713411541036224,-0.63818511516962,-0.698967599810729,-0.865133219213212,"Glasgow City"
"S01003079",-0.56,-0.515644882986636,0.251458626287942,-0.0932624606091715,0.0407183979901864,"Glasgow City"
"S01003080",0.36,0.00562430769123285,0.778454112424432,-0.0336636835538858,0.0364742265474656,"Glasgow City"
"S01003081",-1.03,-0.57191122293609,-0.145494088809112,-0.36586419534618,-0.146552553269121,"Glasgow City"
"S01003082",0.9,0.853031749479962,-0.414866138115228,0.960284203299584,-0.666670867565013,"Glasgow City"
"S01003083",1.57,1.21230157925605,0.857914163241774,0.122928146410925,-0.176483643825957,"Glasgow City"
"S01003084",0.88,1.13602811896478,-0.53607005346284,-0.419506843687475,0.727826355678177,"Glasgow City"
"S01003085",-0.63,-0.474989218454712,-0.0206838970646485,-0.404173837452024,-0.696361037797591,"Glasgow City"
"S01003086",-0.93,-0.538166860531986,-0.0329623222239663,-0.691491795971287,-1.21680281920914,"Glasgow City"
"S01003087",0.56,0.320611394258808,0.935181394546808,-0.494977091310169,-0.478426734477727,"Glasgow City"
"S01003088",1.56,1.82620558126763,-0.65699037343666,0.5178894439012,-0.603464403814129,"Glasgow City"
"S01003089",-0.63,-0.623875276316101,-0.396052894792359,-0.358321245817496,-0.65721498619407,"Glasgow City"
"S01003090",0.51,0.734947225937138,0.431149155755744,-0.108628933036082,0.568770367987449,"Glasgow City"
"S01003091",0.44,0.214720122264597,0.741718951706614,-0.470439511087885,0.436848137236176,"Glasgow City"
"S01003092",0.63,0.710695923299894,-0.432942606638014,-0.188220918216628,-0.932647838053522,"Glasgow City"
"S01003093",1,1.37751602629372,-0.67502535700893,0.0843438280440858,-0.118292687585206,"Glasgow City"
"S01003094",0.28,0.472260592154011,0.136013765074033,-0.199209516225855,-0.67810665792308,"Glasgow City"
"S01003095",-1.46,-0.89125360281922,-0.581273581702017,-0.714424723483956,-1.00918595778313,"Glasgow City"
"S01003096",-0.55,-0.212425194514215,-0.376325473013969,-0.491791783703885,-1.28323611005344,"Glasgow City"
"S01003097",1.06,1.56623894741376,-0.634303630540196,-0.384605129497463,0.540080535529807,"Glasgow City"
"S01003098",2.08,1.9121457775606,2.23462029412552,1.29150491987259,-0.309286854974223,"Glasgow City"
"S01003099",1.26,1.54259290590811,-0.835435712668278,-0.254447273408368,0.752434736410589,"Glasgow City"
"S01003100",0.82,1.07789466938629,-0.0361882687099236,0.195639471996868,-1.07104763427899,"Glasgow City"
"S01003101",1.36,1.73885897180493,-0.926046369565705,-0.295847165626683,0.205961076329033,"Glasgow City"
"S01003102",-0.82,-0.254917699929901,-0.0688891788781019,-0.746151723167899,0.387740792147425,"Glasgow City"
"S01003103",-0.87,-0.524844126850237,-0.761522050821757,-0.707634312746113,0.0923642186339522,"Glasgow City"
"S01003104",1.33,1.73698695876339,-0.440306923998153,-0.388335069830318,0.148430722146198,"Glasgow City"
"S01003105",0.19,0.064845442539598,1.28768057332844,-0.241150315544852,-1.14722790179652,"Glasgow City"
"S01003106",-0.52,-0.431812967739486,-0.493093626037723,-0.252549297449204,-0.995051088818277,"Glasgow City"
"S01003107",1.16,1.50496761087279,-0.660633372802377,-0.0684277576969929,-0.348140613917205,"Glasgow City"
"S01003108",1.88,1.85965706379563,1.74816558485061,0.430631905603389,-0.117860552848193,"Glasgow City"
"S01003109",-0.83,-0.886501737284711,-0.729331999513405,-0.557997106088712,0.713423664384589,"Glasgow City"
"S01003110",-1.18,-0.981653938340814,-0.531645369481757,-0.722074687552485,-1.17512253234128,"Glasgow City"
"S01003111",1.34,1.61920443305091,-0.216628605070701,-0.2796736915237,-0.839096361528892,"Glasgow City"
"S01003112",-0.27,-0.117921697289922,0.482783052335176,-0.304975713289727,-0.485612024561988,"Glasgow City"
"S01003113",-0.71,-0.536110286431001,-0.388787688384726,-0.887131468956535,0.413973305455525,"Glasgow City"
"S01003114",-0.27,0.0731997041895471,-0.0679286157441708,-0.369885478211262,-0.0722025728930588,"Glasgow City"
"S01003115",0.39,0.111845637069565,1.61697596622181,0.849647373286232,-0.798093514408714,"Glasgow City"
"S01003116",1.87,1.87157221636374,1.58366625943505,0.935287432405309,-0.506271797187132,"Glasgow City"
"S01003117",1.33,0.924848585138569,1.87120821087937,0.727158830843525,0.410713239639555,"Glasgow City"
"S01003118",1.35,2.33877986342747,-0.275821922587844,0.247925317005283,0.871113700906263,"Glasgow City"
"S01003119",0.38,0.134885408983512,1.01388329592912,-0.161658683808053,-0.849538087653854,"Glasgow City"
"S01003120",-0.77,-0.529413259685555,-0.524521428774036,-0.313790643611709,-0.966119884977735,"Glasgow City"
"S01003121",1.34,1.55335210688317,-0.637888986771032,-0.416188790042056,-0.0817732979893196,"Glasgow City"
"S01003122",0.39,0.852709375412902,-0.648300861265381,-0.540402882534367,-0.192370636992382,"Glasgow City"
"S01003123",0.02,-0.0892515510143699,0.0224474445011797,-0.467519328859864,0.466107575060292,"Glasgow City"
"S01003124",1.7,0.943447451551357,1.74964355634696,1.14564358095119,0.837548736919346,"Glasgow City"
"S01003125",1.43,0.350177964451722,2.47209265567146,1.08017725199127,0.0531232260426381,"Glasgow City"
"S01003126",1.89,2.65044891442492,-0.196890170378152,-0.1050075350756,-1.28776911995886,"Glasgow City"
"S01003127",0.18,0.359731848463298,0.818533933569448,-0.127406192084067,0.389163675230491,"Glasgow City"
"S01003128",2.01,1.82533532275664,0.971421884062011,0.301328649531421,-0.192320131077603,"Glasgow City"
"S01003129",1.37,0.639594175306477,1.54216377353603,1.1373533863231,-1.23756290511328,"Glasgow City"
"S01003130",1.02,0.928451116283281,2.81963556495378,0.464695566262029,-0.0781317363635048,"Glasgow City"
"S01003131",1.4,0.139976422518906,2.31746983351822,0.873787289312912,-0.461983005862481,"Glasgow City"
"S01003132",1.69,2.18413754668941,0.572399119345134,0.666275642054778,0.297659942556888,"Glasgow City"
"S01003133",0.45,-0.120856588508068,0.71646608037348,0.908522259768486,0.235506392635497,"Glasgow City"
"S01003134",1.5,1.97386148025827,-0.259857063758411,-0.346749492999129,-1.25744868085596,"Glasgow City"
"S01003135",1.02,1.40402301617349,-0.398656610383534,-0.546368184571995,-1.07009637959344,"Glasgow City"
"S01003136",1.2,0.407279787017398,1.71752588938937,1.0292406709081,0.453966524447382,"Glasgow City"
"S01003137",1.24,0.714275601225056,2.14624625301788,0.585370695424399,-0.802052680688245,"Glasgow City"
"S01003138",1.75,1.96796405983771,-0.224245030273483,0.343584010126497,0.598665318017091,"Glasgow City"
"S01003139",1.62,1.23515682101627,2.77596673899457,1.59908443648626,0.42554524933277,"Glasgow City"
"S01003140",1.67,2.03214313024975,-0.673207698291079,-0.256283717225447,-0.167645975511948,"Glasgow City"
"S01003141",1.68,0.466015625814067,1.69466324201157,1.40365256430694,-0.190937431154953,"Glasgow City"
"S01003142",1.36,1.29098055537889,-0.285372664605217,0.355462186354628,0.623421170170137,"Glasgow City"
"S01003143",0.7,0.31957406677877,0.192911028191031,0.220740950831083,-0.491820988486671,"Glasgow City"
"S01003144",0.86,1.08866779833912,-0.408471117273577,-0.638884486839044,0.0951030518875557,"Glasgow City"
"S01003145",0.02,0.185191263750143,-0.687428433622582,-0.696571122370262,0.338250672836215,"Glasgow City"
